hostname,TIC_ID,GaiaDR3_ID,Tmag
HD 16417,122555698,5062172841616745856,5.182
HD 164509,382764222,4275421969292868224,7.536
HD 164595,158917706,4584639307993378432,6.4618
HD 164604,406317882,4062446910648807168,8.6834
HD 164922,159019691,4582680493669880704,6.2808
HD 165131,105138916,4070009007975710464,7.8355
HD 165155,408229533,4050284898932499072,8.7177
HD 1666,211439561,2362099457224379136,7.70312
HD 166724,87989721,6724520279784564864,8.5228
HD 167042,353988778,2149564787289902848,5.1576
HD 167677,13894108,4153949058525858048,8.2424
HD 167768,2382387,4270573397890617856,5.19035
HD 168009,416117806,2115351387048328832,5.7155
HD 168443,16465196,4157584215800708736,6.2674
HD 168746,18097734,4153637759337630720,7.3158
HD 168863,167730892,4096449891854565760,8.4597
HD 1690,37763102,2430036837596487424,8.0115
HD 16905,358070171,4724771790072689664,8.4981
HD 169142,51077087,4048015133392824064,7.83637
HD 169830,53134037,4048037707717866880,5.4149
HD 170469,320362897,4484013343859055744,7.6151
HD 17092,302317605,438865809918353280,6.63292
HD 171028,321030607,4477318138371083008,7.64925
HD 171238,228217280,4048636941542753152,7.9202
HD 17156,302773669,545560867790611072,7.6353
HD 173416,157951225,2096524140211914368,5.14422
HD 174205,229752137,2265446887586501120,5.1979
HD 175167,467966544,6421118739093252224,7.3506
HD 175541,227196910,4281180283478682496,7.19976
HD 175607,382073690,6434759761383343744,7.9396
HD 17674,77490014,129321160344480512,6.9964
HD 176986,39554091,4199396753205879040,7.5672
HD 177565,254147274,6718894388002453120,5.5252
HD 177830,265052133,2035963417721248128,6.2779
HD 178911 B,42812945,2044341077844180736,7.3982
HD 179079,48917782,4261265619668314624,7.3186
HD 179949,2288734,6770313530317154560,5.7365
HD 180053,29898060,2050321081068398720,7.15647
HD 18015,36883072,5173468908975401856,7.26722
HD 180314,392658786,2042983077905233792,5.75921
HD 180617,176188045,4293318823182081408,6.94253
HD 180902,11782681,6770721346051487872,6.95111
HD 181234,3409107,4201307051566729984,7.8552
HD 181342,12192000,6770761168986617600,6.69734
HD 18143,436933294,116037204451525376,6.7799
HD 181433,410399074,6434153380720177664,7.4903
HD 181720,112243062,6745589980571162752,7.2562
HD 183263,134245358,4296208099222829568,7.3033
HD 183579,320004517,6641996571978861440,8.0888
HD 184010,113329742,2024845946447691264,5.0857
HD 18438,297820335,567664766657362304,3.77665
HD 185269,213721036,2031479093959232128,6.12
HD 185283,320264344,6640676436470581888,8.0946
HD 18599,207141131,4728513943538448512,8.1796
HD 187085,300081980,6692069568458919040,6.6894
HD 187123,58559140,2047452661412980736,7.2466
HD 18742,71345433,5079636934554540160,6.98636
HD 188015,11499710,2028419118720795392,7.6166
HD 188641,300611942,6691193566928966528,6.7494
HD 189567,352402781,6427244702486210816,5.4781
HD 189733,256364928,1827242816201846144,6.8481
HD 190007,345217789,4247023886053586304,6.3882
HD 190228,117905020,2029001447540053504,6.5757
HD 190360,105999792,2029433521248546304,5.0823
HD 190647,48777312,6697758334244808192,7.1278
HD 190984,466222634,6429295051154269440,8.2184
HD 191806,294684871,2088526979830768512,7.5211
HD 191939,269701147,2248126315275354496,8.2929
HD 192263,243962745,4224259562941398400,6.9161
HD 192310,326096771,6847167606385195648,4.9266
HD 192699,399334674,4246124829130366848,5.6634
HD 194490,100272295,6475212134196589952,8.4083
HD 195019,210171104,1815418118373631360,6.2978
HD 196050,351534793,6454954010413575296,6.9188
HD 196067,327303574,6369544118965772416,5.9262
HD 19615,289383510,547375547309768064,5.17893
HD 196885 A,282257777,1754430373040023168,5.8952
HD 197037,195382102,2066437688140905600,6.3113
HD 199509,401701660,6348288635054855680,6.3946
HD 19994,49845357,3265335443260522112,4.5599
HD 20003,370137704,4642472794978268800,7.7153
HD 200964,408316773,1732018855730384256,5.6824
HD 202206,24294415,6832155218215202944,7.4589
HD 202696,25346878,1847742385838236416,7.36323
HD 202772 A,290131778,6790773586275235200,7.87598
HD 203030,25559430,1846882224145757056,7.7663
HD 20329,333657795,30398648945512960,8.1359
HD 203387,288329878,6835905927256722688,3.5061
HD 2039,281461362,4919009555730599936,8.443
HD 204313,99734092,6828450688663428224,7.3914
HD 204941,99837626,6830027182179257472,7.6389
HD 205158,316830331,6458219559946927872,7.3253
HD 205739,270501383,6592695123423391616,8.0553
HD 206255,139842723,6561908626047094144,6.9928
HD 206610,333314269,2667434008056899712,7.46417
HD 206893,155782207,6843672087120107264,6.2566
HD 207496,290348383,6356417496318028800,7.3661
HD 20781,144503312,5060105897197110144,7.7242
HD 20782,144503325,5060104351007433472,6.7634
HD 207832,53895723,6812056381881853056,8.1682
HD 207897,264678534,2300641567596591488,7.5825
HD 20794,301051051,4847957293278177024,3.5843
HD 208487,197686484,6586580842340695040,6.9489
HD 208527,283621278,1781063087283857664,4.68171
HD 20868,142851295,5053536074700031616,8.9857
HD 208897,423862056,1779772947826839808,5.6514
HD 209458,420814525,1779546757669063552,7.1274
HD 210193,278523703,6570039342736534784,7.2405
HD 210277,50227884,2619706544757416192,5.8686
HD 210702,456826468,1775004778213735168,5.115
HD 211403,330485001,2198848918548722304,7.9844
HD 211810,336634601,2201556328489610752,7.9634
HD 211970,231704229,6508401923473282432,7.6014
HD 212301,317057430,6356860393345181824,7.2644
HD 212771,12723961,2595360574179855104,6.79951
HD 213240,144068704,6517058790835773440,6.2492
HD 213472,120601788,1909401760972212224,7.5694
HD 213519,200215494,1982946891164168576,7.091
HD 213885,403224672,6407428994690988928,7.384
HD 21411,142875660,5056511692465250304,7.2099
HD 214823,115779095,1889143121789650176,7.51442
HD 215152,251042502,2623505219992303104,7.204
HD 21520,404518509,4847732649308331648,8.6022
HD 215497,469943599,6504232472302122624,8.1115
HD 216435,161314759,6515731817739456256,5.4746
HD 216437,277774779,6384510877400590336,5.4684
HD 216520,264899051,2299942278201276288,6.7382
HD 216536,154487334,1935534781543619968,8.2023
HD 216770,47526465,6610107504955838336,7.4176
HD 21693,197792776,4729947569262040960,7.2742
HD 217107,38271828,2648914040357320576,5.4989
HD 217786,248048656,2650902026099857920,7.2369
HD 217958,12973036,2382836143445759488,7.4701
HD 218566,278952345,2638410646295370880,7.6635
HD 219077,394125166,6489771832811810432,5.4148
HD 219134,283722336,2009481748875806976,4.6278
HD 219139,423269863,2810597431380568448,4.98165
HD 219415,323819453,2009255593080688640,7.98045
HD 219666,266980320,6492940453524576128,9.179
HD 219828,243085377,2824958015312906240,7.4597
HD 220074,269237357,2014988549785194752,4.68723
HD 220197,435199076,2817634821194781824,8.3161
HD 220689,9156146,2391838429257482496,7.1869
HD 220773,354326161,2761142326076104192,6.5391
HD 220842,251866143,1997273733835247616,7.4314
HD 221287,231716612,6489603813690967808,7.3264
HD 221416,441462736,2388463203438164096,7.3566
HD 221420,277890728,6353376831270492800,5.2241
HD 221585,270730826,2016655237613545728,6.8058
HD 222076,325178933,6386468454774591744,6.589
HD 222155,26370518,1943363751009454976,6.4973
HD 222237,277913391,6380214844952702848,6.1131
HD 222582,9005067,2440578577126302336,7.0885
HD 224018,248608315,2446440348493043968,9.08781
HD 224538,280803137,6488009143872441216,7.5402
HD 224693,114807081,2340155679036275200,7.6726
HD 22496,200851505,4833654227548585856,7.2243
HD 22532,200851704,4832768399133598080,7.0457
HD 22781,101166776,217334764042444288,7.9707
HD 22946,100990000,4848767461548943104,7.757
HD 23079,206402844,4733035238430992768,6.5652
HD 23127,311924816,4680773217379728128,7.983
HD 231701,92300251,4321678767076043264,8.45826
HD 233604,150184553,1023492257121204352,9.4989
HD 233832,445811628,790236569006916096,9.3944
HD 23472,425997655,4674216245427964416,8.7513
HD 235088,293954617,2089570519439964416,8.3879
HD 23596,201266092,224870885460646016,6.706
HD 238090,224289449,1573086442800134272,8.08547
HD 238914,359558085,2154807121292791040,7.8841
HD 240210,315415155,2009148596857820160,6.73385
HD 240237,323919676,2010336687886382592,6.5438
HD 24040,456863621,43802039287826432,6.9054
HD 24064,102987456,549832131164952832,5.3493
HD 24085,32001057,4666907516760096512,7.0252
HD 25015,178249461,5094032153102626688,8.0541
HD 25171,237933846,4670023700215616768,7.2693
HD 25463,407966340,3301771025223950336,6.4386
HD 25723,136888305,3188967248247014784,4.7065
HD 25912,237356930,4828528063821835648,7.6042
HD 260655,307809773,3359074685047632640,7.89863
HD 26161,467753728,169149766470219520,6.3679
HD 2638,244178536,2526925389919277056,8.639
HD 2685,267263253,4684205720883329920,9.2205
HD 27442,198079199,4678664766393829504,3.5302
HD 27631,7652514,4840050395924931968,7.6438
HD 27894,396697266,4678605152248591488,8.4643
HD 27969,27828749,228532602782156288,7.1001
HD 28109,29781292,4668163021600295552,8.9387
HD 28185,37947783,3179384931394690304,7.1706
HD 28192,248644661,3205907595694244480,7.4875
HD 28254,219256496,4781553628548774656,7.0333
HD 284149 A,15817487,51914888911355776,9.01554
HD 28471,38698692,4675222436007028608,7.2953
HD 285507,389018596,45159901786885632,9.3371
HD 285968,397354290,3409711211681795584,7.87811
HD 28678,449145115,3282351760091020672,7.39949
HD 29021,458350670,471536354830504448,7.1289
HD 290327,4205424,3214129537488896896,8.3385
HD 29399,38828538,4675576135153914368,4.9095
HD 2952,452910671,418206501834841600,5.04322
HD 29985,170867837,4868261081155110400,8.7339
HD 30177,220408612,4774301387290235136,7.7421
HD 30562,176379354,3188395880157173120,5.2045
HD 30669,607907,4880032624440826112,8.4121
HD 307842,460984940,5251941573573934080,8.7537
HD 30856,612908,4893980371818915456,7.08498
HD 31253,436700755,3295354481521174656,6.5991
HD 31527,146322354,2972622770521857664,6.9255
HD 3167,318707987,2554032474712538880,8.2491
HD 32518,310836777,497653157602636928,5.49546
HD 32963,69528586,3421680597955802624,6.992
HD 330075,275786473,5982775854377691136,8.5171
HD 331093,71528173,2033246455795280896,7.7152
HD 33142,169397663,2986948238799721216,7.14982
HD 332231,199376584,2056007995732413312,8.0417
HD 33283,13147218,2955981936912654592,7.4915
HD 33564,142103211,553480551264062848,4.6542
HD 33844,169534187,2986593268342544768,6.418
HD 34445,284907742,3241295308714904960,6.7209
HD 35759,286954708,287622247440034688,7.1975
HD 35843,7422496,4799563663371481344,8.7601
HD 360,37652064,2429415922764859392,5.10561
HD 36384,418343111,502835190261902464,4.58224
HD 3651,434210589,2802397960855105920,5.1244
HD 37124,19631691,3402798414192387328,7.0203
HD 37605,144730053,3332911492327546368,7.955
HD 3765,424009747,369092520004831232,6.5043
HD 38283,141411201,4650314511916109696,6.1492
HD 38529,200093173,3219847066672970368,5.2725
HD 38801,66650754,3012677738601895168,7.5043
HD 39091,261136679,4623036865373793408,5.1054
HD 39194,389506883,4657193606465368704,7.3472
HD 39855,160301040,2966316109264052096,6.8545
HD 40307,374859347,4758877919212831104,6.2473
HD 40956,71099944,1008018211509401728,5.53753
HD 40979,440489582,961428192989499904,6.2219
HD 41004 B,734710085,4794830231453653888,7.816
HD 4113,118586897,5000774703569900800,7.2576
HD 42012,97724459,3452333199728743936,7.735
HD 4203,434225151,2801366000472903040,8.0455
HD 4208,43400838,2343647384368388608,7.1646
HD 42618,153289168,3319126988068404096,6.253
HD 4308,234501204,4708607629114652032,5.9339
HD 4313,405228516,2557541493057378048,6.9988
HD 43197,37660988,2896745747966986240,8.2808
HD 43691,258444495,959971546241608576,7.5156
HD 44219,443055162,3001428566419966592,7.0945
HD 45184,49831913,2898239468873596800,5.7911
HD 45350,144132551,955758320761687680,7.2334
HD 45364,117768715,2893174259322992256,7.4027
HD 45652,206948365,3327980255695313792,7.4002
HD 457,120506209,4996584567835662848,7.1784
HD 46375,234928947,3131777319158581376,7.1695
HD 47186,101145648,2919760965880144384,6.9941
HD 4732,63905972,2345744256120965504,5.0838
HD 47366,443578538,2951804033248308480,5.2545
HD 47536,52172862,5583831735369515008,4.1888
HD 4760,405337087,2556428551067486720,6.1889
HD 48265,255781806,5551551998119947648,7.4253
HD 48948,88228576,1003351437484254464,7.381
HD 4917,77481104,2376225982619175424,7.14029
HD 49674,21267079,951427000863064192,7.4582
HD 50499,53175558,5579783574073770112,6.6563
HD 50554,80224448,3380479015342121600,6.3103
HD 51608,279246287,5485320853638354304,7.4649
HD 52265,268565917,3101382419728401408,5.7701
HD 5278,263003176,4617759514501503616,7.4371
HD 5319,344627954,2537319343919089024,7.18436
HD 55696,22598327,5565208310497615232,7.4193
HD 5583,53848538,363012289421389056,6.7166
HD 5608,53873088,362706006713454208,5.1421
HD 564,200658785,4973621989046219008,7.767
HD 56414,300038935,5268547016621360768,9.0963
HD 56957,22972926,5561488078545298176,6.9603
HD 5891,243146568,2788816827588309120,7.1888
HD 59686 A,247119634,3169225963647395712,4.4987
HD 60292,71296216,1095822117729707264,5.81257
HD 60532,456871289,5619121248267202688,3.943
HD 6061,352413427,369669965470499456,8.297
HD 62364,271972463,5214209564293214208,6.8134
HD 62549,68061731,3056551894686671616,7.1573
HD 63433,130181866,875071278432954240,6.2683
HD 63454,278380701,5209903017765189760,8.439
HD 63765,340697083,5488567574038257280,7.4301
HD 63935,453211454,3145754895088191744,7.9259
HD 64114,36021583,3037245604373149824,7.0688
HD 64121,264770836,5488303966125344512,6.6238
HD 6434,180871947,4988158666636598272,7.1462
HD 65216,382625142,5287961677550103424,7.3449
HD 66141,452867458,3087964941891149952,3.2731
HD 66428,73238215,3083043390405346432,7.6306
HD 67087,165796397,877846136542812160,7.5776
HD 68402,272546396,5214002100193281920,8.5288
HD 68475,80995687,5521268527328372096,7.9591
HD 68988,73312938,1090159839002347136,7.6263
HD 69123,146264536,5544699390684005248,4.8941
HD 69830,307624961,5726982995343100928,5.2656
HD 70573,455235218,3090083696499829376,8.1213
HD 70642,183356952,5540006949934104448,6.544
HD 7199,52121796,4704957491028733824,7.3303
HD 72490,20537900,603329694046441472,7.01034
HD 72659,121284864,3073443760538892032,6.9024
HD 72892,405344271,5722585739105853184,8.2015
HD 73256,11665403,5643762781311698048,7.3697
HD 73267,11749208,5638825939745228544,8.1769
HD 73344,175193677,666427539629086976,6.3687
HD 73526,180661948,5528196343926579968,8.3318
HD 73534,21285884,603083781399095936,7.3706
HD 73583,101011575,5746824674801810816,8.5925
HD 74156,379949822,582221750852254080,7.0773
HD 7449,248381971,2482820714353923072,6.9601
HD 74698,308087983,5220639164696365312,7.1754
HD 75289,181741837,5524982093479504384,5.828
HD 75302,262587669,581100382135253760,6.833
HD 75784,46310554,608182831000585728,6.9671
HD 75898,302580456,713135102814770432,7.4952
HD 76700,302368715,5272187804562841216,7.5109
HD 76920,302372658,5224124307320401024,6.874
HD 77338,37533318,5649661592466640000,7.9017
HD 77946,39699648,1011435012611767552,8.4594
HD 79181,229846907,5679582499313038080,4.87319
HD 7924,468723402,560130775546153344,6.3929
HD 79498,85998162,686996756484129664,7.4502
HD 80606,457134360,1019003226022657920,8.3446
HD 80653,55315929,606477252238780160,8.89098
HD 80869,307906761,702119851729696640,7.9005
HD 80883,386899832,5300239064919282816,7.8248
HD 80913,309433928,5195752440555653504,6.959
HD 81040,414965996,637329067477530368,7.1254
HD 81688,105438311,818464227945910016,4.5458
HD 81817,137603530,1144716265942885888,3.0334
HD 82886,8915600,797597524475897600,6.83069
HD 82943,405485269,5691782130578684544,5.9844
HD 8326,11613065,5036553052456200320,7.8806
HD 83443,32820141,5424836719001215360,7.5351
HD 8535,41862035,4984244302162168704,7.183
HD 85390,446137194,5406324138654973824,7.761
HD 8574,18121498,297045096447719040,6.5977
HD 86065,101418130,5672053902679434112,8.4743
HD 86081,62760824,3823126385045210880,8.18436
HD 86226,22221375,5660492297395345408,7.3635
HD 86264,348964243,5685917541714610688,6.9375
HD 86728,172954294,746545172372256384,4.7727
HD 8673,80535228,317350357498173312,5.8978
HD 86950,332711151,5673523262530712832,6.56941
HD 87646,27064335,623313901995781632,7.5049
HD 87816,138998040,5404921677218538496,5.6581
HD 87883,407591082,747266452000257280,6.6898
HD 88072,344988456,3835743693290897152,6.9496
HD 88133,27073220,623408253837371392,7.3119
HD 88986,1042868,741184091114529792,5.8706
HD 89307,61125572,3886688327612984704,6.4738
HD 89345,350020859,3877070590167177344,8.74761
HD 89744,8154501,804739952015901056,5.2403
HD 89839,294028147,5355799586503538176,7.1534
HD 90156,193032655,5461620846141553024,6.2924
HD 9174,439501096,5044029491007060608,7.7603
HD 92788,169248301,3802549437248150656,6.6934
HD 93083,54237857,5450573881018549760,7.4721
HD 93351,318093199,3802693370192254336,8.4648
HD 93385,106900981,5391813299572883456,6.9359
HD 93963 A,368435330,729899906357408768,8.6259
HD 9446,18277196,302956655074266112,7.7764
HD 94771,48974071,5401358469249455104,6.71
HD 94834,138764379,3995918691799173248,6.7033
HD 94890,158543228,5394951821153092864,3.7334
HD 95086,399637637,5231963962676292224,7.1448
HD 95089,345078350,3808410933735817472,7.08001
HD 95127,252794572,781641961487762816,6.9896
HD 95338,304142124,5340648488081462528,7.8436
HD 95544,156103616,1133573746387113856,7.7629
HD 95872,52198580,3537576785745979904,9.1218
HD 96063,53178442,3791263156547622784,7.42073
HD 96127,252803484,781999921242524160,6.0759
HD 96167,286277386,3758718711877270784,7.4865
HD 96700,23270430,5452492082132835840,5.9398
HD 96992,88704251,779018698542966272,7.6523
HD 97037,143046056,3784271568265259904,6.2294
HD 97048,454291762,5201128124701636864,8.0744
HD 97658,82308728,3997075206232885888,6.9859
HD 98219,437246853,3534621989981179520,7.21716
HD 98649,437258837,3538141457982396928,7.3901
HD 98736,3819571,3977050728669174912,7.2374
